start_frame,end_frame,num_vehicles,scenario
2948,2998,53,Car Following
2949,2999,54,Car Following
2950,3000,54,Car Following
2951,3001,54,Car Following
2952,3002,55,Car Following
2953,3003,55,Car Following
2954,3004,55,Car Following
2955,3005,55,Car Following
2956,3006,55,Car Following
2957,3007,55,Car Following
2958,3008,56,Car Following
2959,3009,56,Car Following
2960,3010,55,Car Following
2961,3011,55,Car Following
2962,3012,55,Car Following
2963,3013,55,Car Following
2964,3014,55,Car Following
2965,3015,55,Car Following
2966,3016,55,Car Following
2967,3017,55,Car Following
2968,3018,54,Car Following
2969,3019,54,Car Following
2970,3020,54,Car Following
2971,3021,54,Car Following
2972,3022,54,Car Following
2973,3023,53,Car Following
2974,3024,53,Car Following
2975,3025,53,Car Following
2976,3026,53,Car Following
2977,3027,53,Car Following
2978,3028,54,Car Following
2979,3029,55,Car Following
2980,3030,55,Cut-In
2981,3031,55,Cut-In
2982,3032,55,Cut-In
2983,3033,55,Cut-In
2984,3034,55,Cut-In
2985,3035,54,Cut-In
2986,3036,54,Cut-In
2987,3037,53,Cut-In
2988,3038,53,Cut-In
2989,3039,53,Cut-In
2990,3040,52,Cut-In
2991,3041,53,Cut-In
2992,3042,53,Cut-In
2993,3043,53,Cut-In
2994,3044,53,Cut-In
2995,3045,53,Cut-In
2996,3046,54,Cut-In
2997,3047,54,Cut-In
2998,3048,55,Cut-In
2999,3049,55,Cut-In
3000,3050,56,Cut-In
3001,3051,58,Cut-In
3002,3052,58,Cut-In
3003,3053,58,Cut-In
3004,3054,57,Cut-In
3005,3055,57,Cut-In
3006,3056,56,Cut-In
3007,3057,56,Cut-In
3008,3058,56,Cut-In
3009,3059,55,Cut-In
3010,3060,55,Cut-In
3011,3061,56,Cut-In
3012,3062,55,Cut-In
3013,3063,55,Cut-In
3014,3064,55,Cut-In
3015,3065,56,Cut-In
3016,3066,56,Cut-In
3017,3067,56,Cut-In
3018,3068,56,Cut-In
3019,3069,57,Cut-In
3020,3070,57,Cut-In
3021,3071,57,Cut-In
3022,3072,57,Cut-In
3023,3073,57,Cut-In
3024,3074,57,Cut-In
3025,3075,56,Cut-In
3026,3076,56,Cut-In
3027,3077,56,Cut-In
3028,3078,56,Cut-In
3029,3079,57,Cut-In
3030,3080,56,Car Following
3031,3081,56,Car Following
3032,3082,56,Car Following
3033,3083,56,Car Following
3034,3084,55,Car Following
3035,3085,55,Cut-In
3036,3086,55,Cut-In
3037,3087,55,Cut-In
3038,3088,55,Cut-In
3039,3089,55,Cut-In
3040,3090,55,Cut-In
3041,3091,54,Cut-In
3042,3092,55,Cut-In
3043,3093,54,Cut-In
3044,3094,53,Cut-In
3045,3095,52,Cut-In
3046,3096,52,Cut-In
3047,3097,53,Cut-In
3048,3098,53,Cut-In
3049,3099,53,Cut-In
3050,3100,53,Cut-In
3051,3101,53,Cut-In
3052,3102,53,Cut-In
3053,3103,53,Cut-In
3054,3104,53,Cut-In
3055,3105,53,Cut-In
3056,3106,53,Cut-In
3057,3107,53,Cut-In
3058,3108,54,Cut-In
3059,3109,54,Cut-In
3060,3110,53,Cut-In
3061,3111,53,Cut-In
3062,3112,53,Cut-In
3063,3113,52,Cut-In
3064,3114,51,Cut-In
3065,3115,51,Cut-In
3066,3116,51,Cut-In
3067,3117,51,Cut-In
3068,3118,51,Cut-In
3069,3119,52,Cut-In
3070,3120,52,Cut-In
3071,3121,52,Cut-In
3072,3122,52,Cut-In
3073,3123,53,Cut-In
3074,3124,53,Cut-In
3075,3125,52,Cut-In
3076,3126,52,Cut-In
3077,3127,52,Cut-In
3078,3128,52,Cut-In
3079,3129,52,Cut-In
3080,3130,52,Cut-In
3081,3131,51,Cut-In
3082,3132,52,Cut-In
3083,3133,52,Cut-In
3084,3134,51,Cut-In
3085,3135,51,Cut-In
3086,3136,51,Cut-In
3087,3137,52,Cut-In
3088,3138,52,Cut-In
3089,3139,52,Cut-In
3090,3140,52,Cut-In
3091,3141,52,Cut-In
3092,3142,52,Cut-In
3093,3143,52,Cut-In
3094,3144,52,Cut-In
3095,3145,52,Cut-In
3096,3146,53,Cut-In
3097,3147,51,Cut-In
3098,3148,51,Cut-In
3099,3149,49,Cut-In
3100,3150,49,Cut-In
3101,3151,49,Cut-In
3102,3152,50,Cut-In
3103,3153,50,Cut-In
3104,3154,50,Cut-In
3105,3155,50,Cut-In
3106,3156,50,Cut-In
3107,3157,51,Cut-In
3108,3158,51,Cut-In
3109,3159,51,Cut-In
3110,3160,51,Cut-In
3111,3161,51,Cut-In
3112,3162,52,Cut-In
3113,3163,52,Cut-In
3114,3164,51,Cut-In
3115,3165,50,Cut-In
3116,3166,48,Cut-In
3117,3167,48,Cut-In
3118,3168,48,Cut-In
3119,3169,50,Cut-In
3120,3170,50,Cut-In
3121,3171,50,Cut-In
3122,3172,50,Cut-In
3123,3173,50,Cut-In
3124,3174,50,Cut-In
3125,3175,51,Cut-In
3126,3176,51,Cut-In
3127,3177,51,Cut-In
3128,3178,51,Cut-In
3129,3179,51,Cut-In
3130,3180,52,Cut-In
3131,3181,52,Cut-In
3132,3182,51,Car Following
3133,3183,52,Car Following
3134,3184,52,Car Following
3135,3185,51,Car Following
3136,3186,50,Car Following
3137,3187,50,Car Following
3138,3188,51,Car Following
3139,3189,52,Car Following
3140,3190,52,Car Following
3141,3191,51,Car Following
3142,3192,50,Car Following
3143,3193,50,Car Following
3144,3194,51,Car Following
3145,3195,51,Car Following
3146,3196,50,Car Following
3147,3197,50,Car Following
3148,3198,50,Car Following
3149,3199,50,Car Following
3150,3200,50,Car Following
3151,3201,50,Car Following
3152,3202,49,Car Following
3153,3203,49,Car Following
3154,3204,50,Car Following
3155,3205,51,Car Following
3156,3206,50,Car Following
3157,3207,50,Car Following
3158,3208,51,Car Following
3159,3209,50,Car Following
3160,3210,49,Car Following
3161,3211,49,Car Following
3162,3212,49,Car Following
3163,3213,49,Car Following
3164,3214,49,Car Following
3165,3215,49,Car Following
3166,3216,49,Car Following
3167,3217,49,Car Following
3168,3218,49,Cut-In
3169,3219,49,Cut-In
3170,3220,49,Cut-In
3171,3221,48,Cut-In
3172,3222,48,Cut-In
3173,3223,48,Cut-In
3174,3224,49,Cut-In
3175,3225,49,Cut-In
3176,3226,49,Cut-In
3177,3227,49,Cut-In
3178,3228,49,Cut-In
3179,3229,49,Cut-In
3180,3230,49,Cut-In
3181,3231,50,Cut-In
3182,3232,49,Cut-In
3183,3233,49,Cut-In
3184,3234,50,Cut-In
3185,3235,50,Cut-In
3186,3236,49,Cut-In
3187,3237,49,Cut-In
3188,3238,49,Cut-In
3189,3239,49,Cut-In
3190,3240,48,Cut-In
3191,3241,48,Cut-In
3192,3242,48,Cut-In
3193,3243,48,Cut-In
3194,3244,47,Cut-In
3195,3245,47,Cut-In
3196,3246,48,Cut-In
3197,3247,48,Cut-In
3198,3248,48,Cut-In
3199,3249,48,Cut-In
3200,3250,48,Cut-In
3201,3251,49,Cut-In
3202,3252,48,Cut-In
3203,3253,47,Cut-In
3204,3254,47,Cut-In
3205,3255,46,Cut-In
3206,3256,46,Cut-In
3207,3257,47,Cut-In
3208,3258,47,Cut-In
3209,3259,48,Cut-In
3210,3260,48,Cut-In
3211,3261,48,Cut-In
3212,3262,49,Cut-In
3213,3263,49,Cut-In
3214,3264,48,Cut-In
3215,3265,48,Cut-In
3216,3266,48,Cut-In
3217,3267,48,Cut-In
3218,3268,48,Cut-In
3219,3269,48,Cut-In
3220,3270,49,Cut-In
3221,3271,49,Cut-In
3222,3272,49,Cut-In
3223,3273,50,Cut-In
3224,3274,50,Cut-In
3225,3275,50,Cut-In
3226,3276,49,Cut-In
3227,3277,49,Cut-In
3228,3278,48,Cut-In
3229,3279,48,Cut-In
3230,3280,47,Cut-In
3231,3281,47,Cut-In
3232,3282,47,Cut-In
3233,3283,48,Cut-In
3234,3284,48,Cut-In
3235,3285,48,Cut-In
3236,3286,49,Cut-In
3237,3287,49,Cut-In
3238,3288,48,Cut-In
3239,3289,48,Cut-In
3240,3290,48,Cut-In
3241,3291,47,Cut-In
3242,3292,46,Cut-In
3243,3293,45,Cut-In
3244,3294,45,Cut-In
3245,3295,45,Cut-In
3246,3296,46,Cut-In
3247,3297,46,Cut-In
3248,3298,46,Cut-In
3249,3299,46,Cut-In
3250,3300,46,Cut-In
3251,3301,46,Cut-In
3252,3302,47,Cut-In
3253,3303,47,Cut-In
3254,3304,47,Cut-In
3255,3305,47,Cut-In
3256,3306,47,Cut-In
3257,3307,47,Cut-In
3258,3308,47,Cut-In
3259,3309,46,Cut-In
3260,3310,47,Cut-In
3261,3311,45,Car Following
3262,3312,45,Car Following
3263,3313,46,Car Following
3264,3314,46,Car Following
3265,3315,46,Car Following
3266,3316,46,Car Following
3267,3317,46,Car Following
3268,3318,45,Car Following
3269,3319,45,Car Following
3270,3320,45,Car Following
3271,3321,45,Car Following
3272,3322,45,Cut-In
3273,3323,46,Cut-In
3274,3324,46,Cut-In
3275,3325,46,Cut-In
3276,3326,46,Cut-In
3277,3327,46,Cut-In
3278,3328,46,Cut-In
3279,3329,45,Cut-In
3280,3330,45,Cut-In
3281,3331,44,Cut-In
3282,3332,45,Cut-In
3283,3333,45,Cut-In
3284,3334,44,Cut-In
3285,3335,44,Cut-In
3286,3336,44,Cut-In
3287,3337,44,Cut-In
3288,3338,43,Cut-In
3289,3339,44,Cut-In
3290,3340,44,Cut-In
3291,3341,45,Cut-In
3292,3342,45,Cut-In
3293,3343,44,Cut-In
3294,3344,44,Cut-In
3295,3345,45,Cut-In
3296,3346,45,Cut-In
3297,3347,46,Cut-In
3298,3348,46,Cut-In
3299,3349,46,Cut-In
3300,3350,46,Cut-In
3301,3351,46,Cut-In
3302,3352,46,Cut-In
3303,3353,46,Cut-In
3304,3354,47,Cut-In
3305,3355,46,Cut-In
3306,3356,45,Cut-In
3307,3357,44,Cut-In
3308,3358,44,Cut-In
3309,3359,44,Cut-In
3310,3360,44,Cut-In
3311,3361,44,Cut-In
3312,3362,45,Cut-In
3313,3363,46,Cut-In
3314,3364,46,Cut-In
3315,3365,46,Cut-In
3316,3366,44,Cut-In
3317,3367,45,Cut-In
3318,3368,45,Cut-In
3319,3369,45,Cut-In
3320,3370,45,Cut-In
3321,3371,47,Cut-In
3322,3372,47,Car Following
3323,3373,46,Car Following
3324,3374,47,Car Following
3325,3375,47,Car Following
3326,3376,47,Car Following
3327,3377,47,Car Following
3328,3378,47,Car Following
3329,3379,47,Car Following
3330,3380,47,Car Following
3331,3381,47,Car Following
3332,3382,47,Car Following
3333,3383,47,Car Following
3334,3384,46,Car Following
3335,3385,46,Car Following
3336,3386,47,Car Following
3337,3387,47,Car Following
3338,3388,47,Car Following
3339,3389,48,Car Following
3340,3390,48,Car Following
3341,3391,49,Car Following
3342,3392,48,Car Following
3343,3393,48,Car Following
3344,3394,48,Car Following
3345,3395,47,Car Following
3346,3396,47,Car Following
3347,3397,46,Car Following
3348,3398,46,Car Following
3349,3399,46,Car Following
3350,3400,45,Car Following
3351,3401,46,Car Following
3352,3402,47,Car Following
3353,3403,47,Car Following
3354,3404,47,Car Following
3355,3405,47,Car Following
3356,3406,47,Car Following
3357,3407,47,Car Following
3358,3408,48,Car Following
3359,3409,47,Car Following
3360,3410,47,Car Following
3361,3411,47,Car Following
3362,3412,47,Car Following
3363,3413,47,Car Following
3364,3414,47,Car Following
3365,3415,47,Car Following
3366,3416,47,Car Following
3367,3417,47,Car Following
3368,3418,46,Car Following
3369,3419,47,Car Following
3370,3420,48,Car Following
3371,3421,49,Car Following
3372,3422,49,Car Following
3373,3423,49,Car Following
3374,3424,48,Car Following
3375,3425,48,Car Following
3376,3426,48,Car Following
3377,3427,48,Car Following
3378,3428,48,Car Following
3379,3429,48,Car Following
3380,3430,48,Car Following
3381,3431,46,Car Following
3382,3432,46,Car Following
3383,3433,46,Car Following
3384,3434,47,Car Following
3385,3435,47,Car Following
3386,3436,48,Car Following
3387,3437,46,Car Following
3388,3438,46,Car Following
3389,3439,46,Car Following
3390,3440,47,Car Following
3391,3441,47,Car Following
3392,3442,47,Car Following
3393,3443,47,Car Following
3394,3444,47,Car Following
3395,3445,47,Car Following
3396,3446,46,Car Following
3397,3447,47,Car Following
3398,3448,47,Car Following
3399,3449,47,Cut-In
3400,3450,47,Cut-In
3401,3451,47,Cut-In
3402,3452,47,Cut-In
3403,3453,46,Cut-In
3404,3454,45,Cut-In
3405,3455,46,Cut-In
3406,3456,46,Cut-In
3407,3457,46,Cut-In
3408,3458,46,Cut-In
3409,3459,46,Cut-In
3410,3460,46,Cut-In
3411,3461,45,Cut-In
3412,3462,45,Cut-In
3413,3463,45,Cut-In
3414,3464,47,Cut-In
3415,3465,47,Cut-In
3416,3466,47,Cut-In
3417,3467,47,Cut-In
3418,3468,46,Cut-In
3419,3469,45,Cut-In
3420,3470,45,Cut-In
3421,3471,44,Cut-In
3422,3472,44,Cut-In
3423,3473,44,Cut-In
3424,3474,45,Cut-In
3425,3475,45,Cut-In
3426,3476,45,Cut-In
3427,3477,44,Cut-In
3428,3478,44,Cut-In
3429,3479,44,Cut-In
3430,3480,44,Cut-In
3431,3481,45,Cut-In
3432,3482,45,Cut-In
3433,3483,45,Cut-In
3434,3484,45,Cut-In
3435,3485,45,Cut-In
3436,3486,44,Cut-In
3437,3487,43,Cut-In
3438,3488,44,Cut-In
3439,3489,44,Cut-In
3440,3490,44,Cut-In
3441,3491,44,Cut-In
3442,3492,44,Cut-In
3443,3493,45,Cut-In
3444,3494,45,Cut-In
3445,3495,45,Cut-In
3446,3496,45,Cut-In
3447,3497,45,Cut-In
3448,3498,46,Cut-In
3449,3499,45,Car Following
3450,3500,44,Car Following
3451,3501,44,Car Following
3452,3502,44,Car Following
3453,3503,44,Car Following
3454,3504,44,Car Following
3455,3505,44,Car Following
3456,3506,43,Car Following
3457,3507,43,Car Following
3458,3508,43,Car Following
3459,3509,45,Car Following
3460,3510,45,Car Following
3461,3511,45,Car Following
3462,3512,46,Car Following
3463,3513,47,Car Following
3464,3514,46,Car Following
3465,3515,46,Car Following
3466,3516,46,Cut-In
3467,3517,46,Cut-In
3468,3518,46,Cut-In
3469,3519,45,Cut-In
3470,3520,45,Cut-In
3471,3521,45,Cut-In
3472,3522,45,Cut-In
3473,3523,45,Cut-In
3474,3524,45,Cut-In
3475,3525,46,Cut-In
3476,3526,46,Cut-In
3477,3527,46,Cut-In
3478,3528,46,Cut-In
3479,3529,45,Cut-In
3480,3530,45,Cut-In
3481,3531,46,Cut-In
3482,3532,47,Cut-In
3483,3533,46,Cut-In
3484,3534,47,Cut-In
3485,3535,47,Cut-In
3486,3536,47,Cut-In
3487,3537,47,Cut-In
3488,3538,48,Cut-In
3489,3539,48,Cut-In
3490,3540,48,Cut-In
3491,3541,48,Cut-In
3492,3542,48,Cut-In
3493,3543,48,Cut-In
3494,3544,48,Cut-In
3495,3545,49,Cut-In
3496,3546,48,Cut-In
3497,3547,48,Cut-In
3498,3548,49,Cut-In
3499,3549,48,Cut-In
3500,3550,48,Cut-In
3501,3551,48,Cut-In
3502,3552,48,Cut-In
3503,3553,49,Cut-In
3504,3554,49,Cut-In
3505,3555,49,Cut-In
3506,3556,49,Cut-In
3507,3557,49,Cut-In
3508,3558,50,Cut-In
3509,3559,50,Cut-In
3510,3560,49,Cut-In
3511,3561,49,Cut-In
3512,3562,49,Cut-In
3513,3563,50,Cut-In
3514,3564,49,Cut-In
3515,3565,49,Cut-In
3516,3566,49,Car Following
3517,3567,48,Car Following
3518,3568,49,Car Following
3519,3569,49,Car Following
3520,3570,50,Car Following
3521,3571,51,Car Following
3522,3572,51,Car Following
3523,3573,50,Car Following
3524,3574,50,Car Following
3525,3575,49,Car Following
3526,3576,49,Car Following
3527,3577,48,Car Following
3528,3578,48,Car Following
3529,3579,49,Car Following
3530,3580,49,Car Following
3531,3581,50,Car Following
3532,3582,49,Car Following
3533,3583,49,Car Following
3534,3584,49,Car Following
3535,3585,50,Car Following
3536,3586,50,Car Following
3537,3587,50,Car Following
3538,3588,50,Car Following
3539,3589,50,Car Following
3540,3590,50,Car Following
3541,3591,50,Car Following
3542,3592,50,Car Following
3543,3593,49,Car Following
3544,3594,49,Car Following
3545,3595,48,Car Following
3546,3596,48,Car Following
3547,3597,47,Car Following
3548,3598,49,Car Following
3549,3599,49,Car Following
3550,3600,48,Car Following
3551,3601,48,Car Following
3552,3602,48,Car Following
3553,3603,47,Car Following
3554,3604,48,Car Following
3555,3605,48,Car Following
3556,3606,48,Car Following
3557,3607,48,Car Following
3558,3608,48,Car Following
3559,3609,48,Car Following
3560,3610,49,Car Following
3561,3611,49,Car Following
3562,3612,48,Car Following
3563,3613,50,Car Following
3564,3614,50,Car Following
3565,3615,51,Car Following
3566,3616,50,Cut-In
3567,3617,50,Cut-In
3568,3618,52,Cut-In
3569,3619,52,Cut-In
3570,3620,51,Cut-In
3571,3621,51,Cut-In
3572,3622,51,Cut-In
3573,3623,51,Cut-In
3574,3624,50,Cut-In
3575,3625,49,Cut-In
3576,3626,49,Cut-In
3577,3627,48,Cut-In
3578,3628,48,Cut-In
3579,3629,48,Cut-In
3580,3630,48,Cut-In
3581,3631,48,Cut-In
3582,3632,49,Cut-In
3583,3633,49,Cut-In
3584,3634,49,Cut-In
3585,3635,50,Cut-In
3586,3636,51,Cut-In
3587,3637,52,Cut-In
3588,3638,51,Cut-In
3589,3639,52,Cut-In
3590,3640,52,Cut-In
3591,3641,51,Cut-In
3592,3642,50,Cut-In
3593,3643,50,Cut-In
3594,3644,50,Cut-In
3595,3645,50,Cut-In
3596,3646,50,Cut-In
3597,3647,50,Cut-In
3598,3648,50,Cut-In
3599,3649,49,Cut-In
3600,3650,49,Cut-In
3601,3651,48,Cut-In
3602,3652,50,Cut-In
3603,3653,48,Cut-In
3604,3654,48,Cut-In
3605,3655,48,Cut-In
3606,3656,48,Cut-In
3607,3657,47,Cut-In
3608,3658,48,Cut-In
3609,3659,48,Cut-In
3610,3660,48,Cut-In
3611,3661,49,Cut-In
3612,3662,49,Cut-In
3613,3663,49,Cut-In
3614,3664,49,Cut-In
3615,3665,49,Cut-In
3616,3666,48,Car Following
3617,3667,48,Car Following
3618,3668,48,Car Following
3619,3669,47,Car Following
3620,3670,47,Car Following
3621,3671,46,Cut-In
3622,3672,47,Cut-In
3623,3673,47,Cut-In
3624,3674,47,Cut-In
3625,3675,48,Cut-In
3626,3676,48,Cut-In
3627,3677,49,Cut-In
3628,3678,47,Cut-In
3629,3679,47,Cut-In
3630,3680,46,Cut-In
3631,3681,46,Cut-In
3632,3682,46,Cut-In
3633,3683,46,Cut-In
3634,3684,46,Cut-In
3635,3685,47,Cut-In
3636,3686,47,Cut-In
3637,3687,47,Cut-In
3638,3688,47,Cut-In
3639,3689,47,Cut-In
3640,3690,47,Cut-In
3641,3691,48,Cut-In
3642,3692,48,Cut-In
3643,3693,48,Cut-In
3644,3694,48,Cut-In
3645,3695,48,Cut-In
3646,3696,48,Cut-In
3647,3697,48,Cut-In
3648,3698,48,Cut-In
3649,3699,48,Cut-In
3650,3700,49,Cut-In
3651,3701,48,Cut-In
3652,3702,48,Cut-In
3653,3703,48,Cut-In
3654,3704,47,Cut-In
3655,3705,47,Cut-In
3656,3706,47,Cut-In
3657,3707,47,Cut-In
3658,3708,47,Cut-In
3659,3709,47,Cut-In
3660,3710,47,Cut-In
3661,3711,47,Cut-In
3662,3712,47,Cut-In
3663,3713,46,Cut-In
3664,3714,46,Cut-In
3665,3715,46,Cut-In
3666,3716,46,Cut-In
3667,3717,47,Cut-In
3668,3718,47,Cut-In
3669,3719,48,Cut-In
3670,3720,48,Cut-In
3671,3721,48,Car Following
3672,3722,47,Car Following
3673,3723,46,Car Following
3674,3724,45,Car Following
3675,3725,45,Car Following
3676,3726,45,Car Following
3677,3727,45,Car Following
3678,3728,45,Car Following
3679,3729,47,Car Following
3680,3730,47,Car Following
3681,3731,47,Car Following
3682,3732,47,Car Following
3683,3733,47,Car Following
3684,3734,47,Car Following
3685,3735,47,Car Following
3686,3736,46,Car Following
3687,3737,46,Car Following
3688,3738,46,Car Following
3689,3739,46,Car Following
3690,3740,45,Car Following
3691,3741,45,Car Following
3692,3742,46,Car Following
3693,3743,46,Car Following
3694,3744,46,Car Following
3695,3745,46,Car Following
3696,3746,45,Car Following
3697,3747,45,Car Following
3698,3748,46,Car Following
3699,3749,46,Car Following
3700,3750,45,Car Following
3701,3751,46,Car Following
3702,3752,46,Car Following
3703,3753,46,Car Following
3704,3754,46,Car Following
3705,3755,46,Car Following
3706,3756,46,Car Following
3707,3757,46,Car Following
3708,3758,46,Car Following
3709,3759,46,Car Following
3710,3760,46,Car Following
3711,3761,46,Car Following
3712,3762,46,Car Following
3713,3763,45,Car Following
3714,3764,44,Car Following
3715,3765,43,Car Following
3716,3766,43,Car Following
3717,3767,43,Car Following
3718,3768,43,Car Following
3719,3769,43,Car Following
3720,3770,44,Car Following
3721,3771,43,Car Following
3722,3772,44,Car Following
3723,3773,44,Car Following
3724,3774,43,Car Following
3725,3775,45,Car Following
3726,3776,45,Car Following
3727,3777,45,Car Following
3728,3778,45,Car Following
3729,3779,45,Car Following
3730,3780,45,Car Following
3731,3781,44,Car Following
3732,3782,43,Car Following
3733,3783,43,Car Following
3734,3784,43,Car Following
3735,3785,43,Car Following
3736,3786,44,Car Following
3737,3787,45,Car Following
3738,3788,45,Car Following
3739,3789,45,Car Following
3740,3790,45,Car Following
3741,3791,45,Car Following
3742,3792,45,Car Following
3743,3793,44,Car Following
3744,3794,44,Car Following
3745,3795,45,Car Following
3746,3796,45,Car Following
3747,3797,45,Car Following
3748,3798,45,Car Following
3749,3799,45,Car Following
3750,3800,45,Car Following
3751,3801,45,Car Following
3752,3802,45,Car Following
3753,3803,44,Car Following
3754,3804,44,Car Following
3755,3805,44,Car Following
3756,3806,44,Car Following
3757,3807,44,Car Following
3758,3808,44,Car Following
3759,3809,43,Car Following
3760,3810,44,Car Following
3761,3811,42,Car Following
3762,3812,42,Car Following
3763,3813,42,Car Following
3764,3814,42,Car Following
3765,3815,42,Car Following
3766,3816,42,Cut-In
3767,3817,42,Cut-In
3768,3818,42,Cut-In
3769,3819,42,Cut-In
3770,3820,42,Cut-In
3771,3821,43,Cut-In
3772,3822,44,Cut-In
3773,3823,45,Cut-In
3774,3824,45,Cut-In
3775,3825,45,Cut-In
3776,3826,45,Cut-In
3777,3827,44,Cut-In
3778,3828,43,Cut-In
3779,3829,41,Cut-In
3780,3830,41,Cut-In
3781,3831,41,Cut-In
3782,3832,40,Cut-In
3783,3833,40,Cut-In
3784,3834,40,Cut-In
3785,3835,40,Cut-In
3786,3836,40,Cut-In
3787,3837,41,Cut-In
3788,3838,41,Cut-In
3789,3839,41,Cut-In
3790,3840,41,Cut-In
3791,3841,41,Cut-In
3792,3842,42,Cut-In
3793,3843,42,Cut-In
3794,3844,43,Cut-In
3795,3845,43,Cut-In
3796,3846,43,Cut-In
3797,3847,43,Cut-In
3798,3848,43,Cut-In
3799,3849,42,Cut-In
3800,3850,42,Cut-In
3801,3851,42,Cut-In
3802,3852,42,Cut-In
3803,3853,42,Cut-In
3804,3854,42,Cut-In
3805,3855,42,Cut-In
3806,3856,42,Cut-In
3807,3857,42,Cut-In
3808,3858,42,Cut-In
3809,3859,42,Cut-In
3810,3860,41,Cut-In
3811,3861,41,Cut-In
3812,3862,40,Cut-In
3813,3863,40,Cut-In
3814,3864,41,Cut-In
3815,3865,41,Cut-In
3816,3866,41,Car Following
3817,3867,41,Car Following
3818,3868,41,Car Following
3819,3869,41,Car Following
3820,3870,41,Car Following
3821,3871,42,Car Following
3822,3872,43,Car Following
3823,3873,43,Car Following
3824,3874,43,Car Following
3825,3875,43,Car Following
3826,3876,43,Car Following
3827,3877,44,Car Following
3828,3878,45,Car Following
3829,3879,45,Cut-In
3830,3880,45,Cut-In
3831,3881,45,Cut-In
3832,3882,45,Cut-In
3833,3883,45,Cut-In
3834,3884,43,Cut-In
3835,3885,43,Cut-In
3836,3886,43,Cut-In
3837,3887,43,Cut-In
3838,3888,43,Cut-In
3839,3889,43,Cut-In
3840,3890,43,Cut-In
3841,3891,42,Cut-In
3842,3892,42,Cut-In
3843,3893,42,Cut-In
3844,3894,42,Cut-In
3845,3895,43,Cut-In
3846,3896,44,Cut-In
3847,3897,45,Cut-In
3848,3898,45,Cut-In
3849,3899,44,Cut-In
3850,3900,44,Cut-In
3851,3901,44,Cut-In
3852,3902,44,Cut-In
3853,3903,44,Cut-In
3854,3904,44,Cut-In
3855,3905,44,Cut-In
3856,3906,43,Cut-In
3857,3907,43,Cut-In
3858,3908,43,Cut-In
3859,3909,43,Cut-In
3860,3910,43,Cut-In
3861,3911,43,Cut-In
3862,3912,44,Cut-In
3863,3913,44,Cut-In
3864,3914,43,Cut-In
3865,3915,44,Cut-In
3866,3916,43,Cut-In
3867,3917,43,Cut-In
3868,3918,43,Cut-In
3869,3919,43,Cut-In
3870,3920,43,Cut-In
3871,3921,43,Cut-In
3872,3922,43,Cut-In
3873,3923,44,Cut-In
3874,3924,45,Cut-In
3875,3925,45,Cut-In
3876,3926,45,Cut-In
3877,3927,45,Cut-In
3878,3928,45,Cut-In
3879,3929,46,Car Following
3880,3930,46,Car Following
3881,3931,46,Car Following
3882,3932,46,Car Following
3883,3933,46,Car Following
3884,3934,46,Car Following
3885,3935,46,Car Following
3886,3936,46,Car Following
3887,3937,46,Car Following
3888,3938,46,Car Following
3889,3939,46,Car Following
3890,3940,46,Car Following
3891,3941,45,Car Following
3892,3942,45,Car Following
3893,3943,45,Car Following
3894,3944,46,Car Following
3895,3945,45,Car Following
3896,3946,46,Car Following
3897,3947,46,Car Following
3898,3948,46,Car Following
3899,3949,46,Car Following
3900,3950,46,Car Following
3901,3951,46,Car Following
3902,3952,46,Car Following
3903,3953,45,Car Following
3904,3954,46,Car Following
3905,3955,45,Car Following
3906,3956,45,Car Following
3907,3957,45,Car Following
3908,3958,45,Car Following
3909,3959,44,Car Following
3910,3960,44,Car Following
3911,3961,45,Car Following
3912,3962,45,Car Following
3913,3963,45,Car Following
3914,3964,45,Car Following
3915,3965,46,Car Following
3916,3966,47,Car Following
3917,3967,47,Car Following
3918,3968,47,Car Following
3919,3969,47,Car Following
3920,3970,47,Car Following
3921,3971,47,Car Following
3922,3972,47,Car Following
3923,3973,47,Car Following
3924,3974,47,Car Following
3925,3975,47,Car Following
3926,3976,47,Car Following
3927,3977,48,Car Following
3928,3978,47,Car Following
3929,3979,46,Car Following
3930,3980,45,Car Following
3931,3981,47,Car Following
3932,3982,48,Car Following
3933,3983,48,Car Following
3934,3984,48,Car Following
3935,3985,48,Car Following
3936,3986,48,Car Following
3937,3987,48,Car Following
3938,3988,49,Car Following
3939,3989,49,Car Following
3940,3990,49,Car Following
3941,3991,49,Car Following
3942,3992,49,Car Following
3943,3993,50,Car Following
3944,3994,50,Car Following
3945,3995,50,Car Following
3946,3996,49,Car Following
3947,3997,49,Car Following
3948,3998,49,Cut-In
3949,3999,49,Cut-In
3950,4000,50,Cut-In
3951,4001,50,Cut-In
3952,4002,52,Cut-In
3953,4003,52,Cut-In
3954,4004,52,Cut-In
3955,4005,51,Cut-In
3956,4006,51,Cut-In
3957,4007,51,Cut-In
3958,4008,53,Cut-In
3959,4009,53,Cut-In
3960,4010,53,Cut-In
3961,4011,52,Cut-In
3962,4012,51,Cut-In
3963,4013,51,Cut-In
3964,4014,51,Cut-In
3965,4015,51,Cut-In
3966,4016,51,Cut-In
3967,4017,51,Cut-In
3968,4018,51,Cut-In
3969,4019,52,Cut-In
3970,4020,52,Cut-In
3971,4021,52,Cut-In
3972,4022,51,Cut-In
3973,4023,51,Cut-In
3974,4024,52,Cut-In
